id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,peak,flux,mag,daofind_mag
25,624.5248133062198,350.86243206608333,0.22782473229979452,-0.5382549458817464,0.011495323304531664,25,13567.0,177910.0,-13.125500899197478,-2.1609155944267897
26,833.1927710960884,361.65440701077483,0.29311625236178296,-0.14155935691118157,0.2228091408170305,25,63929.0,945023.0,-14.938605946277203,-3.5873654276053033
27,10.622371501941457,372.02550084889134,0.28140802825858624,-0.6336385871974131,-0.23979059895231855,25,2809.0,31376.0,-11.241493940809272,-0.6118754608293663
28,57.82644098046415,402.07005066108616,0.4804029287814879,-0.4037652296957429,0.06470885779134804,25,1604.0,8053.0,-9.764894247731068,-0.057725554774025224
29,638.0038544084716,405.4993494972119,0.24902068554301848,-0.3301005639004102,0.3145765982148087,25,4669.0,91119.0,-12.399022362157828,-0.3086331581439508
30,480.74099917264584,407.2445859968637,0.3080140588358285,-0.5269619312907179,0.10550850107032887,25,6760.0,81251.0,-12.274571786952182,-1.3849457188536696
31,962.1992421130508,434.17401094414265,0.4811164240997758,-0.29346558605049455,0.029071189783826643,25,3018.0,21975.0,-10.854822209364523,-0.5251704571892802
32,565.3280697832784,452.89277985405903,0.2938163770643534,-0.6169424223223622,0.10150015506513033,25,15473.0,212633.0,-13.319076666527998,-2.1132433023681645
33,429.40901679864095,462.9949835746863,0.25290062194496354,-0.5631708307722819,0.11759803470769593,25,3809.0,49128.0,-11.728322710935279,-0.786393100558891
34,604.6803575615834,463.822027145293,0.2981220789290902,-0.003300863912682027,0.06576777545513597,25,56822.0,848277.0,-14.821344229485478,-3.500685844677205
35,644.0291232686266,465.9392162828136,0.40188229188454827,0.7515144048845291,0.13595112340831433,25,63929.0,1098568.0,-15.102067360949134,-3.041584416850699
36,643.4941547886693,467.1061935954254,0.23746525260683887,-0.9024088877568459,-0.051029280808862994,25,63929.0,1224182.0,-15.219614973690177,-3.1864650329950646
37,60.87641531628932,484.1748945423955,0.6447590064763229,-0.6009454599562811,-0.08144852034564341,25,6353.0,52180.0,-11.793760186910504,-0.8954346645828046
38,610.9660608819021,488.26007229645757,0.6145319182284041,-0.35199113708949875,0.011021422267027185,25,20833.0,283798.0,-13.632523326358744,-1.8264293811975802
